R55CHEPSUM,,CHEP Summarization Report,,,,11/13/2023,12:24:44,,,,,,
VF075001,,,,,,Page -,1,,,,,,
,,,,,,,,,,,,,.
,,,,,,,Customer CHEP,,,,,,
Branch Plant,Legacy Order Number,JDE Order Number,JDE BOL#,Customer PO#,Pallet Type,Description,Number,Number Of Pallets,Actual Ship Date,Receipt Date,,,
         030,3055377,11832312,15877578,25478440,CBP,CHEP BLOCK (MARK 55),6100325151,14,10/2/2023,,,,
         030,3055379,11832618,15878198,7394259A,CBP,CHEP BLOCK (MARK 55),398643,3,10/3/2023,,,,
         030,3055380,11832625,15878199,7394259A,CBP,CHEP BLOCK (MARK 55),398643,13,10/3/2023,,,,
         030,3055382,11832663,15877564,30098610,CBP,CHEP BLOCK (MARK 55),6100325188,8,10/2/2023,,,,
         030,3055383,11832664,15877565,30098610,CBP,CHEP BLOCK (MARK 55),6100325188,2,10/2/2023,,,,
         030,3055384,11832675,15877714,30098600,CBP,CHEP BLOCK (MARK 55),6100325188,15,10/2/2023,,,,
         030,3055386,11832677,15877716,30098600,CBP,CHEP BLOCK (MARK 55),6100325188,2,10/2/2023,,,,
         030,3055387,11832678,15877717,30098600,CBP,CHEP BLOCK (MARK 55),6100325188,1,10/2/2023,,,,
         030,3055393,11832700,15877775,7449229L,CBP,CHEP BLOCK (MARK 55),4000202467,2,10/2/2023,,,,
         030,3055395,11832701,15877776,7449229L,CBP,CHEP BLOCK (MARK 55),4000202467,4,10/2/2023,,,,
         030,3055388,11832733,15877654,25478900,CBP,CHEP BLOCK (MARK 55),6100325151,11,10/2/2023,,,,
         030,3055396,11832748,15879414,71976C03,CBP,CHEP BLOCK (MARK 55),6100404011,15,10/9/2023,,,,
         030,3055397,11832749,15879415,71976C03,CBP,CHEP BLOCK (MARK 55),6100404011,2,10/9/2023,,,,
         030,3055374,11832758,15877682,8870430,CBP,CHEP BLOCK (MARK 55),4000088853,7,10/2/2023,,,,
         030,3055375,11832759,15877683,8870430,CBP,CHEP BLOCK (MARK 55),4000088853,3,10/2/2023,,,,
         030,3055373,11832761,15877684,8870620,CBP,CHEP BLOCK (MARK 55),4000088853,7,10/2/2023,,,,
         030,3055381,11832762,15877608,8874250,CBP,CHEP BLOCK (MARK 55),4000088853,19,10/2/2023,,,,
         030,3055390,11832812,15878100,7447089Q,CBP,CHEP BLOCK (MARK 55),4000202517,19,10/3/2023,,,,
         030,3055389,11832813,15878140,7447079Q,CBP,CHEP BLOCK (MARK 55),4000202517,22,10/3/2023,,,,
         030,3055391,11832814,15878626,7447119Q,CBP,CHEP BLOCK (MARK 55),4000202517,19,10/4/2023,,,,
         030,3055392,11832816,15877777,7449229L,CBP,CHEP BLOCK (MARK 55),4000202467,8,10/2/2023,,,,
         030,3055394,11832818,15877778,7449229L,CBP,CHEP BLOCK (MARK 55),4000202467,8,10/2/2023,,,,
         030,3055400,11833022,15878442,46459867,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/4/2023,,,,
         030,3055401,11833024,15879654,46459868,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/9/2023,,,,
         030,3055402,11833025,15878461,46459869,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/4/2023,,,,
         030,3055403,11833167,15878238,24459608,CBP,CHEP BLOCK (MARK 55),6100110882,4,10/3/2023,,,,
         030,3055406,11833505,15878158,30103700,CBP,CHEP BLOCK (MARK 55),6100325188,19,10/3/2023,,,,
         030,3055407,11833522,15878494,30103710,CBP,CHEP BLOCK (MARK 55),6100325188,19,10/4/2023,,,,
         030,3055411,11833547,15878578,7609524Q,CBP,CHEP BLOCK (MARK 55),398643,4,10/4/2023,,,,
         030,3055412,11833548,15878579,7609599A,CBP,CHEP BLOCK (MARK 55),398643,2,10/4/2023,,,,
         030,3055413,11833565,15878581,7609599A,CBP,CHEP BLOCK (MARK 55),398643,1,10/4/2023,,,,
         030,3055410,11833567,15878582,7609524Q,CBP,CHEP BLOCK (MARK 55),398643,11,10/4/2023,,,,
         030,3055422,11833740,15877987,65157662000,CBP,CHEP BLOCK (MARK 55),4000162866,20,10/3/2023,,,,
         030,3055424,11833745,15878080,50660686000,CBP,CHEP BLOCK (MARK 55),4000162867,16,10/3/2023,,,,
         030,3055425,11833748,15878172,65544309000,CBP,CHEP BLOCK (MARK 55),4000238258,18,10/3/2023,,,,
         030,3055426,11833752,15878057,65813136000,CBP,CHEP BLOCK (MARK 55),4000189189,13,10/3/2023,,,,
         030,3055423,11833757,15878443,66155175000,CBP,CHEP BLOCK (MARK 55),4000326929,15,10/4/2023,,,,
         030,3055419,11833822,15878614,46460063,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/4/2023,,,,
         030,3055420,11833823,15878619,46460064,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/4/2023,,,,
         030,3055421,11833828,15878980,46460065,CBP,CHEP BLOCK (MARK 55),4000471327,17,10/5/2023,,,,
         030,3055436,11834060,15878427,25491870,CBP,CHEP BLOCK (MARK 55),6100325151,1,10/4/2023,,,,
         030,3055435,11834078,15878429,25491850,CBP,CHEP BLOCK (MARK 55),6100325151,7,10/4/2023,,,,
         030,3055434,11834079,15878430,25491860,CBP,CHEP BLOCK (MARK 55),6100325151,4,10/4/2023,,,,
         030,3055433,11834080,15878431,25491870,CBP,CHEP BLOCK (MARK 55),6100325151,1,10/4/2023,,,,
         030,3055440,11834292,15878538,61662,CBP,CHEP BLOCK (MARK 55),6100154022,14,10/4/2023,,,,
         030,3055430,11834385,15878470,30108360,CBP,CHEP BLOCK (MARK 55),6100325188,12,10/4/2023,,,,
         030,3055432,11834387,15878472,30108360,CBP,CHEP BLOCK (MARK 55),6100325188,2,10/4/2023,,,,
         030,3055428,11834393,15880136,24459755,CBP,CHEP BLOCK (MARK 55),6100110882,13,10/10/2023,,,,
         030,3055443,11834405,15880564,447-6116545,CBP,CHEP BLOCK (MARK 55),6199010447,1,10/11/2023,,,,
         030,3055444,11834514,15879850,72059C03,CBP,CHEP BLOCK (MARK 55),6100404011,14,10/10/2023,,,,
         030,3055446,11834577,15879046,46460188,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/5/2023,,,,
         030,3055448,11834578,15879023,46460189,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/5/2023,,,,
         030,3055449,11834580,15878964,46460190,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/5/2023,,,,
         030,3055450,11834585,15878850,46460191,CBP,CHEP BLOCK (MARK 55),4000471327,17,10/5/2023,,,,
         030,3055451,11834590,15878972,46460192,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/5/2023,,,,
         030,3055452,11834591,15878947,46460193,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/5/2023,,,,
         030,3055445,11834593,15879663,24459860,CBP,CHEP BLOCK (MARK 55),6100110882,19,10/9/2023,,,,
         030,3055447,11834605,15879542,24459861,CBP,CHEP BLOCK (MARK 55),6100110882,19,10/9/2023,,,,
         030,3055461,11834797,15878863,25493960,CBP,CHEP BLOCK (MARK 55),6100325151,3,10/5/2023,,,,
         030,3055462,11834798,15878864,25493960,CBP,CHEP BLOCK (MARK 55),6100325151,11,10/5/2023,,,,
         030,3055460,11834799,15878792,25493840,CBP,CHEP BLOCK (MARK 55),6100325151,14,10/5/2023,,,,
         030,3055459,11834800,15879193,25493830,CBP,CHEP BLOCK (MARK 55),6100325151,14,10/6/2023,,,,
         030,3055458,11834805,15878927,30115200,CBP,CHEP BLOCK (MARK 55),6100325188,20,10/5/2023,,,,
         030,3055457,11834806,15878876,30115210,CBP,CHEP BLOCK (MARK 55),6100325188,19,10/5/2023,,,,
         030,3055468,11835056,15878880,1710921254,CBP,CHEP BLOCK (MARK 55),5000810117,3,10/5/2023,,,,
         030,3055470,11835116,15879707,8071669P,CBP,CHEP BLOCK (MARK 55),4000202522,15,10/9/2023,,,,
         030,3055469,11835117,15879673,8071639P,CBP,CHEP BLOCK (MARK 55),4000202522,16,10/9/2023,,,,
         030,3055472,11835230,15879573,939698,CBP,CHEP BLOCK (MARK 55),111943,12,10/9/2023,,,,
         030,3055473,11835231,15879574,939695,CBP,CHEP BLOCK (MARK 55),6100111943,7,10/9/2023,,,,
         030,3055474,11835245,15879433,1921300,CBP,CHEP BLOCK (MARK 55),6100325213,3,10/9/2023,,,,
         030,3055475,11835517,15879434,1921280,CBP,CHEP BLOCK (MARK 55),6100325213,14,10/9/2023,,,,
         030,3055482,11835554,15880107,8240664Q,CBP,CHEP BLOCK (MARK 55),398643,19,10/10/2023,,,,
         030,3055483,11835558,15879561,8240439P,CBP,CHEP BLOCK (MARK 55),4000202522,18,10/9/2023,,,,
         030,3055486,11835639,15880006,8254639Q,CBP,CHEP BLOCK (MARK 55),4000202517,21,10/10/2023,,,,
         030,3055484,11835643,15881070,72099C03,CBP,CHEP BLOCK (MARK 55),6100404011,13,10/13/2023,,,,
         030,3055485,11835644,15881071,72099C03,CBP,CHEP BLOCK (MARK 55),6100404011,1,10/13/2023,,,,
         030,3055494,11835894,15879639,8444709L,CBP,CHEP BLOCK (MARK 55),4000202467,19,10/9/2023,,,,
         030,3055493,11835906,15880753,25500620,CBP,CHEP BLOCK (MARK 55),6100325151,19,10/12/2023,,,,
         030,3055492,11835907,15879443,25500600,CBP,CHEP BLOCK (MARK 55),6100325151,11,10/9/2023,,,,
         030,3055487,11835908,15879444,25500600,CBP,CHEP BLOCK (MARK 55),6100325151,3,10/9/2023,,,,
         030,3055491,11835909,15879502,25500640,CBP,CHEP BLOCK (MARK 55),6100325151,14,10/9/2023,,,,
         030,3055489,11835916,15879688,8885100,CBP,CHEP BLOCK (MARK 55),4000088853,9,10/9/2023,,,,
         030,3055490,11835917,15879689,8885100,CBP,CHEP BLOCK (MARK 55),4000088853,3,10/9/2023,,,,
         030,3055488,11835918,15879690,8885220,CBP,CHEP BLOCK (MARK 55),4000088853,8,10/9/2023,,,,
         030,3055495,11836079,15881384,1710925180,CBP,CHEP BLOCK (MARK 55),5000810117,1,10/16/2023,,,,
         030,3055500,11836327,15880555,46460610,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/11/2023,,,,
         030,3055501,11836338,15880561,46460611,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/11/2023,,,,
         030,3055499,11836339,15880556,46460609,CBP,CHEP BLOCK (MARK 55),4000471327,18,10/11/2023,,,,
         030,3055498,11836340,15880080,8582429L,CBP,CHEP BLOCK (MARK 55),4000202467,19,10/10/2023,,,,
         030,3055506,11836641,15881516,24460311,CBP,CHEP BLOCK (MARK 55),6100110882,19,10/16/2023,,,,
         030,3055510,11836793,15880072,30131170,CBP,CHEP BLOCK (MARK 55),6100325188,19,10/10/2023,,,,
         030,3055508,11836794,15879923,30131180,CBP,CHEP BLOCK (MARK 55),6100325188,13,10/10/2023,,,,
         030,3055504,11836796,15880137,24460322,CBP,CHEP BLOCK (MARK 55),6100110882,2,10/10/2023,,,,
         030,3055514,11837073,15880018,447-6117288,CBP,CHEP BLOCK (MARK 55),6198010707,1,10/10/2023,,,,
         030,3055521,11837107,15880489,62433,CBP,CHEP BLOCK (MARK 55),6100154022,1,10/11/2023,,,,
         030,3055524,11837108,15880490,62434,CBP,CHEP BLOCK (MARK 55),6100154022,1,10/11/2023,,,,
         030,3055523,11837182,15880491,62434,CBP,CHEP BLOCK (MARK 55),6100154022,18,10/11/2023,,,,
         030,3055525,11837371,15881475,8877829L,CBP,CHEP BLOCK (MARK 55),4000202467,8,10/16/2023,,,,
         030,3055526,11837372,15881476,8877829L,CBP,CHEP BLOCK (MARK 55),4000202467,10,10/16/2023,,,,
         030,3055527,11837373,15881477,8877829L,CBP,CHEP BLOCK (MARK 55),4000202467,8,10/16/2023,,,,
         030,3055532,11837403,15881482,50660879000,CBP,CHEP BLOCK (MARK 55),4000162867,19,10/16/2023,,,,
         030,3055533,11837404,15880856,65544442000,CBP,CHEP BLOCK (MARK 55),4000238258,20,10/12/2023,,,,
         030,3055534,11837405,15880539,65813275000,CBP,CHEP BLOCK (MARK 55),4000189189,19,10/11/2023,,,,
         030,3055535,11837406,15881854,65813287000,CBP,CHEP BLOCK (MARK 55),4000189189,10,10/17/2023,,,,
         030,3055538,11837412,15880533,8885619P,CBP,CHEP BLOCK (MARK 55),4000202522,16,10/11/2023,,,,
         030,3055540,11837545,15880420,30136280,CBP,CHEP BLOCK (MARK 55),6100325188,14,10/11/2023,,,,
         030,3055542,11837547,15880422,30136280,CBP,CHEP BLOCK (MARK 55),6100325188,3,10/11/2023,,,,
         030,3055543,11837548,15880423,30136280,CBP,CHEP BLOCK (MARK 55),6100325188,1,10/11/2023,,,,
         030,3055537,11837549,15880436,8885719Q,CBP,CHEP BLOCK (MARK 55),4000202517,19,10/11/2023,,,,
         030,3055529,11837583,15880357,66155291000,CBP,CHEP BLOCK (MARK 55),4000326929,19,10/11/2023,,,,
         030,3055530,11837593,15880455,50660863000,CBP,CHEP BLOCK (MARK 55),4000162867,15,10/11/2023,,,,
         030,3055528,11837594,15880395,65157813000,CBP,CHEP BLOCK (MARK 55),4000162866,16,10/11/2023,,,,
         030,3055547,11837602,15880358,25509820,CBP,CHEP BLOCK (MARK 55),6100325151,2,10/11/2023,,,,
         030,3055548,11837603,15880359,25509810,CBP,CHEP BLOCK (MARK 55),6100325151,1,10/11/2023,,,,
         030,3055546,11837624,15880360,25509800,CBP,CHEP BLOCK (MARK 55),6100325151,5,10/11/2023,,,,
         030,3055545,11837625,15880361,25509810,CBP,CHEP BLOCK (MARK 55),6100325151,4,10/11/2023,,,,
         030,3055544,11837627,15880362,25509820,CBP,CHEP BLOCK (MARK 55),6100325151,1,10/11/2023,,,,
         030,3055553,11837866,15880862,46460952,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/12/2023,,,,
         030,3055554,11837867,15880765,46460953,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/12/2023,,,,
         030,3055555,11837868,15880870,46460954,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/12/2023,,,,
         030,3055557,11837869,15880832,46460956,CBP,CHEP BLOCK (MARK 55),4000471327,15,10/12/2023,,,,
         030,3055551,11837889,15881352,24460611,CBP,CHEP BLOCK (MARK 55),6100110882,19,10/16/2023,,,,
         030,3055556,11837890,15881063,46460955,CBP,CHEP BLOCK (MARK 55),4000471327,16,10/13/2023,,,,
         030,3055552,11837891,15880891,46460951,CBP,CHEP BLOCK (MARK 55),4000471327,17,10/12/2023,,,,
         030,3055558,11837893,15880833,46460957,CBP,CHEP BLOCK (MARK 55),4000471327,4,10/12/2023,,,,
         030,3055549,11837898,15881860,72231C03,CBP,CHEP BLOCK (MARK 55),6100404011,14,10/17/2023,,,,
         030,3055550,11837900,15881861,72231C03,CBP,CHEP BLOCK (MARK 55),6100404011,3,10/17/2023,,,,
         030,3055560,11837925,15880790,9058449Q,CBP,CHEP BLOCK (MARK 55),4000202517,19,10/12/2023,,,,
         030,3055561,11837938,15880719,9058149P,CBP,CHEP BLOCK (MARK 55),4000202522,18,10/12/2023,,,,
         030,3055567,11838161,15880779,25518860,CBP,CHEP BLOCK (MARK 55),6100325151,4,10/12/2023,,,,
         030,3055571,11838162,15880780,25518860,CBP,CHEP BLOCK (MARK 55),6100325151,10,10/12/2023,,,,
         030,3055570,11838163,15880840,25518890,CBP,CHEP BLOCK (MARK 55),6100325151,14,10/12/2023,,,,
         030,3055569,11838165,15880714,25518850,CBP,CHEP BLOCK (MARK 55),6100325151,13,10/12/2023,,,,
         030,3055568,11838169,15880837,30141560,CBP,CHEP BLOCK (MARK 55),6100325188,20,10/12/2023,,,,
         030,3055566,11838170,15880812,30141570,CBP,CHEP BLOCK (MARK 55),6100325188,19,10/12/2023,,,,
         030,3055575,11838260,15881788,22978100,CBP,CHEP BLOCK (MARK 55),6100288646,3,10/17/2023,,,,
         030,3055577,11838292,15881790,22978090,CBP,CHEP BLOCK (MARK 55),6100288646,1,10/17/2023,,,,
         030,3055578,11838293,15881791,22978090,CBP,CHEP BLOCK (MARK 55),6100288646,1,10/17/2023,,,,
         030,3055574,11838295,15881787,22978100,CBP,CHEP BLOCK (MARK 55),6100288646,2,10/17/2023,,,,
         030,3055579,11838343,15881530,9167679P,CBP,CHEP BLOCK (MARK 55),4000202522,15,10/16/2023,,,,
         030,3055580,11838499,15880412,112191,CBP,CHEP BLOCK (MARK 55),103569,19,10/11/2023,,,,
         030,3055582,11838637,15882537,1928240,CBP,CHEP BLOCK (MARK 55),6100325213,1,10/19/2023,,,,
         030,3055584,11838638,15882538,1928210,CBP,CHEP BLOCK (MARK 55),6100325213,1,10/19/2023,,,,
         030,3055587,11838641,15881305,1928180,CBP,CHEP BLOCK (MARK 55),6100325213,4,10/16/2023,,,,
         030,3055589,11838676,15882332,46461106,CBP,CHEP BLOCK (MARK 55),4000471327,3,10/18/2023,,,,
         030,3055588,11838677,15882333,46461105,CBP,CHEP BLOCK (MARK 55),4000471327,7,10/18/2023,,,,
         030,3055592,11838857,15881974,9381924Q,CBP,CHEP BLOCK (MARK 55),398643,3,10/17/2023,,,,
         030,3055593,11838858,15881975,9381924Q,CBP,CHEP BLOCK (MARK 55),398643,19,10/17/2023,,,,
         030,3055591,11838863,15881385,1710929236,CBP,CHEP BLOCK (MARK 55),5000810117,2,10/16/2023,,,,
         030,3055596,11838865,15881430,62889,CBP,CHEP BLOCK (MARK 55),6100154022,14,10/16/2023,,,,
         030,3055599,11838980,15881970,9414129P,CBP,CHEP BLOCK (MARK 55),4000202522,16,10/17/2023,,,,
         030,3055602,11839027,15881465,46461157,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/16/2023,,,,
         030,3055601,11839029,15881528,46461156,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/16/2023,,,,
         030,3055600,11839030,15881857,46461155,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/17/2023,,,,
         030,3055583,11839061,15882539,1928210,CBP,CHEP BLOCK (MARK 55),6100325213,1,10/19/2023,,,,
         030,3055586,11839062,15881306,1928160,CBP,CHEP BLOCK (MARK 55),6100325213,11,10/16/2023,,,,
         030,3055585,11839063,15881307,1928180,CBP,CHEP BLOCK (MARK 55),6100325213,2,10/16/2023,,,,
         030,3055603,11839074,15879495,2850929187,CBP,CHEP BLOCK (MARK 55),111612,1,10/9/2023,,,,
         030,3055605,11839205,15881283,25523950,CBP,CHEP BLOCK (MARK 55),6100325151,19,10/16/2023,,,,
         030,3055606,11839206,15881329,25524260,CBP,CHEP BLOCK (MARK 55),6100325151,11,10/16/2023,,,,
         030,3055604,11839305,15881330,25524260,CBP,CHEP BLOCK (MARK 55),6100325151,3,10/16/2023,,,,
         030,3055607,11839522,15882698,72321C03,CBP,CHEP BLOCK (MARK 55),6100404011,15,10/19/2023,,,,
         030,3055608,11839524,15882699,72321C03,CBP,CHEP BLOCK (MARK 55),6100404011,1,10/19/2023,,,,
         030,3055613,11839695,15881821,9724549Q,CBP,CHEP BLOCK (MARK 55),4000202517,24,10/17/2023,,,,
         030,3055614,11839696,15882265,9724569Q,CBP,CHEP BLOCK (MARK 55),4000202517,19,10/18/2023,,,,
         030,3055610,11839722,15881906,9709789P,CBP,CHEP BLOCK (MARK 55),4000202522,16,10/17/2023,,,,
         030,3055626,11839816,15882231,46461307,CBP,CHEP BLOCK (MARK 55),4000471327,20,10/18/2023,,,,
         030,3055625,11839817,15882912,46461306,CBP,CHEP BLOCK (MARK 55),4000471327,16,10/20/2023,,,,
         030,3055624,11839818,15882243,46461305,CBP,CHEP BLOCK (MARK 55),4000471327,17,10/18/2023,,,,
         030,3055633,11840082,15881795,30161430,CBP,CHEP BLOCK (MARK 55),6100325188,19,10/17/2023,,,,
         030,3055634,11840083,15881717,30161450,CBP,CHEP BLOCK (MARK 55),6100325188,19,10/17/2023,,,,
         030,3055632,11840218,15881874,24461029,CBP,CHEP BLOCK (MARK 55),6100110882,4,10/17/2023,,,,
         030,3055635,11840243,15882195,9865344Q,CBP,CHEP BLOCK (MARK 55),398643,19,10/18/2023,,,,
         030,3055636,11840244,15882361,9865354Q,CBP,CHEP BLOCK (MARK 55),398643,13,10/18/2023,,,,
         030,3055637,11840245,15882362,9865354Q,CBP,CHEP BLOCK (MARK 55),398643,1,10/18/2023,,,,
         030,3055645,11840366,15881755,65157975000,CBP,CHEP BLOCK (MARK 55),4000162866,19,10/17/2023,,,,
         030,3055646,11840367,15883579,66155417000,CBP,CHEP BLOCK (MARK 55),4000326929,15,10/24/2023,,,,
         030,3055647,11840368,15883679,50661046000,CBP,CHEP BLOCK (MARK 55),4000162867,15,10/24/2023,,,,
         030,3055650,11840369,15883663,65813427000,CBP,CHEP BLOCK (MARK 55),4000189189,14,10/24/2023,,,,
         030,3055651,11840401,15883229,63261,CBP,CHEP BLOCK (MARK 55),6100154022,1,10/23/2023,,,,
         030,3055649,11840415,15883201,65544576000,CBP,CHEP BLOCK (MARK 55),4000238258,18,10/23/2023,,,,
         030,3055652,11840436,15883230,63262,CBP,CHEP BLOCK (MARK 55),6100154022,14,10/23/2023,,,,
         030,3055653,11840437,15883231,63262,CBP,CHEP BLOCK (MARK 55),6100154022,2,10/23/2023,,,,
         030,3055643,11840438,15883719,72384C03,CBP,CHEP BLOCK (MARK 55),6100404011,15,10/24/2023,,,,
         030,3055644,11840441,15883720,72384C03,CBP,CHEP BLOCK (MARK 55),6100404011,3,10/24/2023,,,,
         030,3055640,11840443,15882576,72382C03,CBP,CHEP BLOCK (MARK 55),6100404011,13,10/19/2023,,,,
         030,3055642,11840444,15882577,72382C03,CBP,CHEP BLOCK (MARK 55),6100404011,2,10/19/2023,,,,
         030,3055654,11840476,15881729,9446569A,CBP,CHEP BLOCK (MARK 55),4000202472,19,10/17/2023,,,,
         030,3055661,11840737,15882174,25533420,CBP,CHEP BLOCK (MARK 55),6100325151,14,10/18/2023,,,,
         030,3055662,11840831,15882323,25533800,CBP,CHEP BLOCK (MARK 55),6100325151,3,10/18/2023,,,,
         030,3055663,11840832,15882324,25533810,CBP,CHEP BLOCK (MARK 55),6100325151,1,10/18/2023,,,,
         030,3055665,11840834,15882326,25533790,CBP,CHEP BLOCK (MARK 55),6100325151,5,10/18/2023,,,,
         030,3055666,11840869,15882233,25533840,CBP,CHEP BLOCK (MARK 55),6100325151,13,10/18/2023,,,,
         030,3055668,11841037,15884462,447-6118553,CBP,CHEP BLOCK (MARK 55),6199010447,5,10/26/2023,,,,
         030,3055669,11841132,15882676,1143829Q,CBP,CHEP BLOCK (MARK 55),4000202517,19,10/19/2023,,,,
         030,3055670,11841135,15882542,1143709P,CBP,CHEP BLOCK (MARK 55),4000202522,20,10/19/2023,,,,
         030,3055674,11841168,15882938,46461590,CBP,CHEP BLOCK (MARK 55),4000471327,19,10/20/2023,,,,
         030,3055671,11841183,15883986,72438C03,CBP,CHEP BLOCK (MARK 55),6100404011,11,10/25/2023,,,,
         030,3055672,11841184,15883987,72438C03,CBP,CHEP BLOCK (MARK 55),6100404011,4,10/25/2023,,,,
         030,3055673,11841203,15883317,24461198,CBP,CHEP BLOCK (MARK 55),6100110882,19,10/23/2023,,,,
         030,3055675,11841204,15882741,46461591,CBP,CHEP BLOCK (MARK 55),4000471327,18,10/19/2023,,,,
         030,3055680,11841394,15883283,8903220,CBP,CHEP BLOCK (MARK 55),4000088853,4,10/23/2023,,,,
         030,3055681,11841395,15882696,30167850,CBP,CHEP BLOCK (MARK 55),6100325188,19,10/19/2023,,,,
         030,3055683,11841396,15883284,8903110,CBP,CHEP BLOCK (MARK 55),4000088853,1,10/23/2023,,,,
         030,3055684,11841397,15882671,30167830,CBP,CHEP BLOCK (MARK 55),6100325188,17,10/19/2023,,,,
         030,3055685,11841398,15882672,30167830,CBP,CHEP BLOCK (MARK 55),6100325188,2,10/19/2023,,,,
         030,3055690,11841400,15883285,8903210,CBP,CHEP BLOCK (MARK 55),4000088853,7,10/23/2023,,,,
         030,3055691,11841401,15882592,25538180,CBP,CHEP BLOCK (MARK 55),6100325151,19,10/19/2023,,,,
         030,3055692,11841402,15882559,25538230,CBP,CHEP BLOCK (MARK 55),6100325151,14,10/19/2023,,,,
