"Ship yyyymm","Ship date","Ship location","Order number","Po number","Bill of lading","Loc bol#","Master bill 10","Ship from location","Ship from address","Ship from city","Ship from state","Ship from zip","Type of sale","Customer","Ship to name","Ship to address","Ship to city","Ship to state","Ship to zip","Chep","Ww","Other","Header plt","Calc plt","Gross weight","Default pallet type","Master bill stop"
"2023-10","2023/10/04",60   ,"060-09256","81775     ",30319  ,"X06030319 ","0604039876","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-10","2023/10/04",60   ,"060-09257","81776     ",30309  ,"X06030309 ","0604039875","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42024    ,"**",1
"2023-10","2023/10/04",60   ,"060-09258","81777     ",30312  ,"X06030312 ","0604039882","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",1      ,0      ,0      ,23     ,23     ,42543    ,"**",1
"2023-10","2023/10/04",60   ,"060-09259","81778     ",30313  ,"X06030313 ","0604039880","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",3      ,0      ,0      ,23     ,23     ,39181    ,"**",1
"2023-10","2023/10/04",60   ,"060-09260","81779     ",30314  ,"X06030314 ","0604039883","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",20     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-10","2023/10/04",60   ,"060-09261","81780     ",30315  ,"X06030315 ","0604039881","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-10","2023/10/04",60   ,"060-09262","81781     ",30318  ,"X06030318 ","0604039886","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",20     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-10","2023/10/04",60   ,"060-09263","81782     ",30320  ,"X06030320 ","0604039884","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",15     ,0      ,0      ,20     ,20     ,44260    ,"**",1
"2023-10","2023/10/04",60   ,"060-09264","81783     ",30321  ,"X06030321 ","0604039887","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",2      ,0      ,0      ,24     ,24     ,44386    ,"**",1
"2023-10","2023/10/04",60   ,"060-09265","81784     ",30317  ,"X06030317 ","0604039885","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",2      ,0      ,0      ,22     ,22     ,41968    ,"**",1
"2023-10","2023/10/04",60   ,"060-09266","81785     ",30322  ,"X06030322 ","0604039888","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",1      ,0      ,0      ,24     ,24     ,46057    ,"**",1
"2023-10","2023/10/04",60   ,"060-09267","81786     ",30323  ,"X06030323 ","0604039891","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-10","2023/10/04",60   ,"060-09268","81787     ",30326  ,"X06030326 ","0604039890","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",24     ,0      ,0      ,25     ,25     ,55050    ,"**",1
"2023-10","2023/10/04",60   ,"060-09269","81788     ",30325  ,"X06030325 ","0604039889","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",2      ,0      ,0      ,23     ,23     ,43977    ,"**",1
"2023-10","2023/10/04",60   ,"060-09270","81789     ",30324  ,"X06030324 ","0604039892","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,22     ,22     ,41521    ,"**",1
"2023-10","2023/10/04",60   ,"060-09271","81790     ",30329  ,"X06030329 ","0604039893","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",16     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-10","2023/10/04",60   ,"060-09272","81791     ",30328  ,"X06030328 ","0604039896","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",20     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-10","2023/10/04",60   ,"060-09273","81792     ",30327  ,"X06030327 ","0604039894","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-10","2023/10/04",60   ,"060-09283","81801     ",30301  ,"X06030301 ","0604039905","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",20     ,0      ,0      ,19     ,19     ,42022    ,"**",1
"2023-10","2023/10/04",60   ,"060-09274","81793     ",30330  ,"X06030330 ","0604039895","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",2      ,0      ,0      ,24     ,24     ,47377    ,"**",1
"2023-10","2023/10/04",60   ,"060-09275","81794     ",30332  ,"X06030332 ","0604039898","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",3      ,0      ,0      ,24     ,24     ,45776    ,"**",1
"2023-10","2023/10/04",60   ,"060-09276","81795     ",30331  ,"X06030331 ","0604039897","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",19     ,0      ,0      ,19     ,19     ,42535    ,"**",1
"2023-10","2023/10/04",60   ,"060-09277","81796     ",30335  ,"X06030335 ","0604039899","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",8      ,0      ,0      ,19     ,19     ,42866    ,"**",1
"2023-10","2023/10/04",60   ,"060-09278","81797     ",30333  ,"X06030333 ","0604039903","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-10","2023/10/04",60   ,"060-09280","81798     ",30334  ,"X06030334 ","0604039900","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",6      ,0      ,0      ,24     ,24     ,48485    ,"**",1
"2023-10","2023/10/04",60   ,"060-09281","81799     ",30336  ,"X06030336 ","0604039901","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",12     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-10","2023/10/05",60   ,"060-09282","81800     ",30338  ,"X06030338 ","0604039902","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-10","2023/10/05",60   ,"060-09284","81802     ",30337  ,"X06030337 ","0604039904","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",6      ,0      ,0      ,22     ,22     ,43266    ,"**",1
"2023-10","2023/10/05",60   ,"060-09285","81803     ",30342  ,"X06030342 ","0604039906","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,21     ,21     ,34994    ,"**",1
"2023-10","2023/10/05",60   ,"060-09286","81804     ",30339  ,"X06030339 ","0604039910","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",2      ,0      ,0      ,23     ,23     ,38554    ,"**",1
"2023-10","2023/10/05",60   ,"060-09287","81805     ",30341  ,"X06030341 ","0604039909","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,23     ,23     ,41242    ,"**",1
"2023-10","2023/10/05",60   ,"060-09288","81806     ",30340  ,"X06030340 ","0604039911","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",7      ,0      ,0      ,24     ,24     ,36380    ,"**",1
"2023-10","2023/10/05",60   ,"060-09290","81822     ",30343  ,"X06030343 ","0604040271","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,24     ,24     ,42432    ,"**",1
"2023-10","2023/10/05",60   ,"060-09292","81823     ",30345  ,"X06030345 ","0604040275","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",11     ,0      ,0      ,23     ,23     ,40393    ,"**",1
"2023-10","2023/10/05",60   ,"060-09293","81824     ",30344  ,"X06030344 ","0604040276","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",24     ,0      ,0      ,24     ,24     ,34913    ,"**",1
"2023-10","2023/10/05",60   ,"060-09294","81825     ",30347  ,"X06030347 ","0604040278","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",10     ,0      ,0      ,23     ,23     ,38143    ,"**",1
"2023-10","2023/10/05",60   ,"060-09295","81826     ",30346  ,"X06030346 ","0604040277","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",17     ,0      ,0      ,24     ,24     ,39893    ,"**",1
"2023-10","2023/10/05",60   ,"060-09296","81827     ",30348  ,"X06030348 ","0604040281","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",12     ,0      ,0      ,20     ,20     ,44664    ,"**",1
"2023-10","2023/10/05",60   ,"060-09297","81828     ",30354  ,"X06030354 ","0604040282","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",11     ,0      ,0      ,24     ,24     ,41370    ,"**",1
"2023-10","2023/10/05",60   ,"060-09298","81829     ",30353  ,"X06030353 ","0604040284","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,0      ,0      ,0        ,"**",1
"2023-10","2023/10/05",60   ,"060-09299","81830     ",30355  ,"X06030355 ","0604040285","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",22     ,0      ,0      ,22     ,22     ,40224    ,"**",1
"2023-10","2023/10/05",60   ,"060-09300","81831     ",30357  ,"X06030357 ","0604040286","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",15     ,0      ,0      ,24     ,24     ,38241    ,"**",1
"2023-10","2023/10/05",60   ,"060-09301","81832     ",30358  ,"X06030358 ","0604040287","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",18     ,0      ,0      ,24     ,24     ,40496    ,"**",1
"2023-10","2023/10/05",60   ,"060-09302","81833     ",30359  ,"X06030359 ","0604040290","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",20     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-10","2023/10/05",60   ,"060-09303","81834     ",30360  ,"X06030360 ","0604040288","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",0      ,0      ,0      ,23     ,23     ,42476    ,"**",1
"2023-10","2023/10/05",60   ,"060-09304","81835     ",30361  ,"X06030361 ","0604040289","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",16     ,0      ,0      ,24     ,24     ,39340    ,"**",1
"2023-10","2023/10/05",60   ,"060-09307","81837     ",30362  ,"X06030362 ","0604040292","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",6      ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-10","2023/10/05",60   ,"060-09309","81839     ",30363  ,"X06030363 ","0604040293","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",18     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-10","2023/10/05",60   ,"060-09310","81840     ",30364  ,"X06030364 ","0604040294","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",20     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-10","2023/10/05",60   ,"060-09322","81852     ",30349  ,"X06030349 ","0604040319","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",6      ,0      ,0      ,24     ,24     ,36781    ,"**",1
"2023-10","2023/10/05",60   ,"060-09324","81854     ",30350  ,"X06030350 ","0604040322","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",20     ,0      ,0      ,20     ,20     ,44040    ,"**",1
"2023-10","2023/10/05",60   ,"060-09325","81855     ",30351  ,"X06030351 ","0604040323","060-Ft. Worth       ","1100 Defiel Road         ","SAGINAW         ","TX",761791216  ,"1","36506-002","VENTURA FOODS B/T LOC 208","2554 DOWING DRIVE        ","FORT WORTH      ","TX","76106          ",15     ,0      ,0      ,24     ,24     ,39140    ,"**",1
