R55CHEPSUM,,CHEP Summarization Report,,,,11/30/2023,12:43:08,,,,,,
VF060001,,,,,,Page -,1,,,,,,
,,,,,,,,,,,,,.
,,,,,,,Customer CHEP,,,,,,
Branch Plant,Legacy Order Number,JDE Order Number,JDE BOL#,Customer PO#,Pallet Type,Description,Number,Number Of Pallets,Actual Ship Date,Receipt Date,,,
60,6010402,11859797,15888953,82949,CBP,CHEP BLOCK (MARK 55),4000445826,12,11/14/2023,,,,
60,6010403,11859798,15888978,82950,CBP,CHEP BLOCK (MARK 55),4000445826,14,11/14/2023,,,,
60,6010404,11859799,15888999,82951,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/14/2023,,,,
60,6010404,11859799,15888999,82951,CXY,CHEP CHEMICAL PALLET,4000445826,2,11/14/2023,,,,
60,6010405,11859800,15889010,82952,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/14/2023,,,,
60,6010406,11859865,15889054,82953,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/14/2023,,,,
60,6010407,11859866,15889110,82954,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/14/2023,,,,
60,6010408,11859867,15889137,82955,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/14/2023,,,,
60,6010408,11859867,15889137,82955,CXY,CHEP CHEMICAL PALLET,4000445826,18,11/14/2023,,,,
60,6010410,11859869,15889149,82957,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/14/2023,,,,
60,6010411,11859870,15889192,82958,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/14/2023,,,,
60,6010411,11859870,15889192,82958,CXY,CHEP CHEMICAL PALLET,4000445826,3,11/14/2023,,,,
60,6010413,11859872,15889252,82960,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/14/2023,,,,
60,6010414,11859874,15889254,82961,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/14/2023,,,,
60,6010415,11859875,15889263,82962,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/14/2023,,,,
60,6010416,11859876,15889280,82963,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/14/2023,,,,
60,6010418,11859879,15889305,82965,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/14/2023,,,,
60,6010422,11859883,15889319,82969,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/14/2023,,,,
60,6010423,11859884,15889357,82970,CBP,CHEP BLOCK (MARK 55),4000445826,17,11/15/2023,,,,
60,6010423,11859884,15889357,82970,CXY,CHEP CHEMICAL PALLET,4000445826,3,11/15/2023,,,,
60,6010424,11859890,15889383,82971,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/15/2023,,,,
60,6010425,11859891,15889389,82972,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/15/2023,,,,
60,6010426,11859892,15889406,82973,CBP,CHEP BLOCK (MARK 55),4000445826,1,11/15/2023,,,,
60,6010427,11859893,15889435,82974,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/15/2023,,,,
60,6010428,11859894,15889448,82975,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/15/2023,,,,
60,6010432,11860240,15889469,82978,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/15/2023,,,,
60,6010434,11860243,15889506,82979,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/15/2023,,,,
60,6010435,11860246,15889517,82980,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/15/2023,,,,
60,6010436,11860248,15889539,82981,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/15/2023,,,,
60,6010437,11860253,15889556,82982,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/15/2023,,,,
60,6010438,11860254,15889584,82983,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/15/2023,,,,
60,6010439,11860255,15889600,82984,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/15/2023,,,,
60,6010440,11860256,15889614,82985,CBP,CHEP BLOCK (MARK 55),4000445826,12,11/15/2023,,,,
60,6010440,11860256,15889614,82985,CXY,CHEP CHEMICAL PALLET,4000445826,1,11/15/2023,,,,
60,6010441,11860257,15889622,82986,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/15/2023,,,,
60,6010442,11860259,15889643,82987,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/15/2023,,,,
60,6010443,11860260,15889649,82988,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/15/2023,,,,
60,6010446,11860277,15889653,82989,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/15/2023,,,,
60,6010447,11860278,15889699,82990,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/16/2023,,,,
60,6010448,11860279,15889698,82991,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/16/2023,,,,
60,6010449,11860282,15889727,82992,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/16/2023,,,,
60,6010463,11861359,15889768,83007,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/16/2023,,,,
60,6010465,11861361,15889800,83009,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/16/2023,,,,
60,6010466,11861362,15889811,83010,CBP,CHEP BLOCK (MARK 55),4000445826,15,11/16/2023,,,,
60,6010467,11861363,15889843,83011,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/16/2023,,,,
60,6010469,11861386,15889877,83013,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/16/2023,,,,
60,6010471,11861390,15889936,83015,CBP,CHEP BLOCK (MARK 55),4000445826,14,11/16/2023,,,,
60,6010472,11861391,15889945,83016,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/16/2023,,,,
60,6010474,11861393,15889958,83018,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/16/2023,,,,
60,6010475,11861397,15889990,83019,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/16/2023,,,,
60,6010477,11861399,15890005,83021,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/16/2023,,,,
60,6010478,11861400,15890034,83022,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/16/2023,,,,
60,6010479,11861401,15890039,83023,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/16/2023,,,,
60,6010480,11861402,15890056,83024,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/16/2023,,,,
60,6010481,11861404,15890065,83025,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/16/2023,,,,
60,6010484,11861407,15890112,83028,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/17/2023,,,,
60,6010484,11861407,15890112,83028,CXY,CHEP CHEMICAL PALLET,4000445826,2,11/17/2023,,,,
60,6010485,11861408,15890114,83029,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/17/2023,,,,
60,6010486,11861409,15890117,83030,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/17/2023,,,,
60,6010487,11861410,15890120,83031,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/17/2023,,,,
60,6010488,11861411,15890176,83032,CBP,CHEP BLOCK (MARK 55),4000445826,12,11/17/2023,,,,
60,6010490,11861413,15890208,83034,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/17/2023,,,,
60,6010492,11861417,15890254,83036,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/17/2023,,,,
60,6010493,11861418,15890362,83037,CBP,CHEP BLOCK (MARK 55),4000445826,1,11/18/2023,,,,
60,6010498,11861939,15890363,83039,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/18/2023,,,,
60,6010499,11861940,15890365,83040,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/18/2023,,,,
60,6010500,11861941,15890278,83041,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/17/2023,,,,
60,6010501,11861942,15890306,83042,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/17/2023,,,,
60,6010503,11861944,15890310,83044,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/17/2023,,,,
60,6010504,11861945,15890319,83045,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/17/2023,,,,
60,6010506,11861946,15890321,83046,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/17/2023,,,,
60,6010507,11861947,15890331,83047,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/17/2023,,,,
60,6010513,11861988,15890368,83053,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/18/2023,,,,
60,6010514,11861989,15890367,83054,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/18/2023,,,,
60,6010517,11861992,15890374,83057,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/18/2023,,,,
60,6010518,11861993,15890388,83058,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/20/2023,,,,
60,6010519,11861994,15890389,83059,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/20/2023,,,,
60,6010520,11861995,15890390,83060,CBP,CHEP BLOCK (MARK 55),4000445826,1,11/20/2023,,,,
60,6010521,11861996,15890414,83061,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/20/2023,,,,
60,6010522,11861997,15890415,83062,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/20/2023,,,,
60,6010524,11861999,15890413,83064,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/20/2023,,,,
60,6010525,11862000,15890853,83065,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/21/2023,,,,
60,6010526,11862001,15890417,83066,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/20/2023,,,,
60,6010527,11862002,15890418,83067,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/20/2023,,,,
60,6010528,11862003,15890442,83068,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/20/2023,,,,
60,6010528,11862003,15890442,83068,CXY,CHEP CHEMICAL PALLET,4000445826,3,11/20/2023,,,,
60,6010530,11862005,15890450,83070,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/20/2023,,,,
60,6010530,11862005,15890450,83070,CXY,CHEP CHEMICAL PALLET,4000445826,10,11/20/2023,,,,
60,6010539,11862604,15890466,83071,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/20/2023,,,,
60,6010540,11862605,15890369,83072,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/18/2023,,,,
60,6010541,11862606,15890482,83073,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/20/2023,,,,
60,6010541,11862606,15890482,83073,CXY,CHEP CHEMICAL PALLET,4000445826,6,11/20/2023,,,,
60,6010542,11862607,15890491,83074,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/20/2023,,,,
60,6010543,11862608,15890500,83075,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/20/2023,,,,
60,6010543,11862608,15890500,83075,CXY,CHEP CHEMICAL PALLET,4000445826,11,11/20/2023,,,,
60,6010544,11862609,15890501,83076,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/20/2023,,,,
60,6010544,11862609,15890501,83076,CXY,CHEP CHEMICAL PALLET,4000445826,2,11/20/2023,,,,
60,6010545,11862610,15890523,83077,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/20/2023,,,,
60,6010545,11862610,15890523,83077,CXY,CHEP CHEMICAL PALLET,4000445826,11,11/20/2023,,,,
60,6010548,11862613,15890550,83080,CBP,CHEP BLOCK (MARK 55),4000445826,1,11/20/2023,,,,
60,6010548,11862613,15890550,83080,CXY,CHEP CHEMICAL PALLET,4000445826,10,11/20/2023,,,,
60,6010549,11862614,15890649,83081,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/20/2023,,,,
60,6010549,11862614,15890649,83081,CXY,CHEP CHEMICAL PALLET,4000445826,11,11/20/2023,,,,
60,6010550,11862615,15890588,83082,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/20/2023,,,,
60,6010550,11862615,15890588,83082,CXY,CHEP CHEMICAL PALLET,4000445826,9,11/20/2023,,,,
60,6010551,11862616,15890601,83083,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/20/2023,,,,
60,6010551,11862616,15890601,83083,CXY,CHEP CHEMICAL PALLET,4000445826,12,11/20/2023,,,,
60,6010552,11862620,15890610,83084,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/20/2023,,,,
60,6010552,11862620,15890610,83084,CXY,CHEP CHEMICAL PALLET,4000445826,9,11/20/2023,,,,
60,6010554,11862623,15890668,83087,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/20/2023,,,,
60,6010554,11862623,15890668,83087,CXY,CHEP CHEMICAL PALLET,4000445826,2,11/20/2023,,,,
60,6010555,11862624,15890697,83088,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/20/2023,,,,
60,6010555,11862624,15890697,83088,CXY,CHEP CHEMICAL PALLET,4000445826,4,11/20/2023,,,,
60,6010556,11862625,15890743,83089,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/20/2023,,,,
60,6010556,11862625,15890743,83089,CXY,CHEP CHEMICAL PALLET,4000445826,2,11/20/2023,,,,
60,6010557,11862626,15890751,83090,CBP,CHEP BLOCK (MARK 55),4000445826,18,11/20/2023,,,,
60,6010559,11862628,15890760,83092,CBP,CHEP BLOCK (MARK 55),4000445826,14,11/20/2023,,,,
60,6010559,11862628,15890760,83092,CXY,CHEP CHEMICAL PALLET,4000445826,2,11/20/2023,,,,
60,6010561,11862630,15890779,83094,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/20/2023,,,,
60,6010561,11862630,15890779,83094,CXY,CHEP CHEMICAL PALLET,4000445826,1,11/20/2023,,,,
60,6010562,11862631,15890792,83095,CBP,CHEP BLOCK (MARK 55),4000445826,15,11/20/2023,,,,
60,6010563,11862632,15890813,83096,CBP,CHEP BLOCK (MARK 55),4000445826,16,11/20/2023,,,,
60,6010564,11862633,15890854,83097,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/21/2023,,,,
60,6010564,11862633,15890854,83097,CXY,CHEP CHEMICAL PALLET,4000445826,1,11/21/2023,,,,
60,6010565,11862634,15890896,83098,CBP,CHEP BLOCK (MARK 55),4000445826,11,11/21/2023,,,,
60,6010566,11862635,15891267,83099,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/22/2023,,,,
60,6010568,11862639,15890916,83101,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/21/2023,,,,
60,6010571,11862642,15890964,83104,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/21/2023,,,,
60,6010573,11862644,15891006,83106,CBP,CHEP BLOCK (MARK 55),4000445826,1,11/21/2023,,,,
60,6010575,11862646,15891039,83108,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/21/2023,,,,
60,6010576,11862647,15891059,83109,CBP,CHEP BLOCK (MARK 55),4000445826,19,11/21/2023,,,,
60,6010577,11862648,15891074,83110,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/21/2023,,,,
60,6010578,11862649,15891091,83111,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/21/2023,,,,
60,6010580,11862652,15891120,83113,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/21/2023,,,,
60,6010584,11862657,15891156,83117,CBP,CHEP BLOCK (MARK 55),4000445826,24,11/21/2023,,,,
60,6010585,11862658,15891170,83118,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/21/2023,,,,
60,6010587,11862661,15891183,83120,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/21/2023,,,,
60,6010588,11862662,15891190,83121,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/21/2023,,,,
60,6010589,11862664,15891208,83122,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/21/2023,,,,
60,6010595,11863206,15891216,83157,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/21/2023,,,,
60,6010596,11863207,15891225,83158,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/21/2023,,,,
60,6010599,11863210,15891274,83161,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/22/2023,,,,
60,6010601,11863212,15891279,83163,CBP,CHEP BLOCK (MARK 55),4000445826,13,11/22/2023,,,,
60,6010602,11863213,15891297,83164,CBP,CHEP BLOCK (MARK 55),4000445826,10,11/22/2023,,,,
60,6010602,11863213,15891297,83164,CXY,CHEP CHEMICAL PALLET,4000445826,2,11/22/2023,,,,
60,6010603,11863214,15891312,83165,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/22/2023,,,,
60,6010604,11863215,15891315,83166,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/22/2023,,,,
60,6010604,11863215,15891315,83166,CXY,CHEP CHEMICAL PALLET,4000445826,9,11/22/2023,,,,
60,6010605,11863216,15891323,83167,CBP,CHEP BLOCK (MARK 55),4000445826,3,11/22/2023,,,,
60,6010605,11863216,15891323,83167,CXY,CHEP CHEMICAL PALLET,4000445826,8,11/22/2023,,,,
60,6010607,11863218,15891356,83169,CBP,CHEP BLOCK (MARK 55),4000445826,4,11/22/2023,,,,
60,6010607,11863218,15891356,83169,CXY,CHEP CHEMICAL PALLET,4000445826,2,11/22/2023,,,,
60,6010608,11863219,15891363,83170,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/22/2023,,,,
60,6010610,11863221,15891389,83172,CBP,CHEP BLOCK (MARK 55),4000445826,5,11/22/2023,,,,
60,6010610,11863221,15891389,83172,CXY,CHEP CHEMICAL PALLET,4000445826,13,11/22/2023,,,,
60,6010611,11863222,15891390,83173,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/22/2023,,,,
60,6010611,11863222,15891390,83173,CXY,CHEP CHEMICAL PALLET,4000445826,9,11/22/2023,,,,
60,6010612,11863223,15891400,83174,CBP,CHEP BLOCK (MARK 55),4000445826,7,11/22/2023,,,,
60,6010613,11863224,15891407,83175,CBP,CHEP BLOCK (MARK 55),4000445826,15,11/22/2023,,,,
60,6010614,11863225,15891413,83176,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/22/2023,,,,
60,6010614,11863225,15891413,83176,CXY,CHEP CHEMICAL PALLET,4000445826,5,11/22/2023,,,,
60,6010616,11863227,15891424,83178,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/22/2023,,,,
60,6010616,11863227,15891424,83178,CXY,CHEP CHEMICAL PALLET,4000445826,4,11/22/2023,,,,
60,6010617,11863228,15891447,83179,CBP,CHEP BLOCK (MARK 55),4000445826,2,11/22/2023,,,,
60,6010617,11863228,15891447,83179,CXY,CHEP CHEMICAL PALLET,4000445826,1,11/22/2023,,,,
60,6010618,11863229,15891452,83180,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/22/2023,,,,
60,6010619,11863230,15890856,83181,CBP,CHEP BLOCK (MARK 55),4000445826,1,11/21/2023,,,,
60,6010622,11863233,15891459,83184,CBP,CHEP BLOCK (MARK 55),4000445826,20,11/22/2023,,,,
60,6010623,11863234,15891465,83185,CBP,CHEP BLOCK (MARK 55),4000445826,6,11/22/2023,,,,
60,6010624,11863235,15891470,83186,CBP,CHEP BLOCK (MARK 55),4000445826,9,11/22/2023,,,,
60,6010625,11863236,15891476,83187,CBP,CHEP BLOCK (MARK 55),4000445826,8,11/22/2023,,,,
,,,,,,,Totals:,10901,,,,,
